CHROM	POS	MEAN_DEPTH	VAR_DEPTH
NC_044915.1	28392258	27.206	185.249
NC_044915.1	28392758	11.533	46.2496
NC_044915.1	28394379	12.7119	59.9557
NC_044915.1	28394901	28.4121	210.226
NC_044915.1	28395713	10.5056	53.7604
NC_044915.1	28396556	41.0714	368.645
NC_044915.1	28560517	14.1621	78.7147
NC_044915.1	28562500	41.0989	446.271
NC_044915.1	29244716	16.3772	155.684
NC_044915.1	29324356	17.3431	210.05
NC_044915.1	29446172	13.5385	67.0536
NC_044915.1	29446688	18.8324	92.6302
NC_044915.1	29447365	9.24167	25.8607
NC_044915.1	29447926	10.6492	58.5885
NC_044915.1	29449184	42.3516	426.741
NC_044915.1	29450183	42.2775	391.623
NC_044915.1	29450685	13.2928	62.0747
NC_044915.1	29451207	21.4945	114.669
NC_044915.1	29451710	11.9365	45.2508
NC_044915.1	29453454	11.5028	59.1316
NC_044915.1	30890867	14.5412	88.3977
NC_044915.1	30892538	40.9341	395.538
NC_044915.1	30893367	40.783	364.005
NC_044915.1	30895108	44.0275	463.895
NC_044915.1	30896360	10.3028	39.8273
NC_044915.1	30898117	40.5852	345.478
NC_044915.1	30898701	11.2909	68.2013
NC_044915.1	30899665	41.8132	396.455
NC_044915.1	31308815	9.37569	32.8003
NC_044915.1	31309319	40.4478	308.303
NC_044915.1	31309953	38.6621	352.191
NC_044915.1	31313822	11.3884	43.1498
NC_044915.1	31315862	41.3764	339.938
NC_044915.1	32416433	10.7827	45.9191
NC_044915.1	32416941	25.4973	140.686
NC_044915.1	32417459	18.7198	108.742
NC_044915.1	32417960	19.9396	131.126
NC_044915.1	32418478	38.9258	320.818
NC_044915.1	32419028	42.4478	395.383
NC_044915.1	32421381	12.2507	63.4536
NC_044915.1	32421973	41.3764	379.888
NC_044915.1	32422875	41.0769	366.358
NC_044915.1	32423382	15.3324	90.3327
NC_044915.1	32424127	40.0577	369.685
NC_044915.1	32543834	11.4337	50.8668
NC_044915.1	32545255	10.0771	37.7675
NC_044915.1	32546103	15.7253	90.4477
NC_044915.1	32546608	40.9643	388.012
NC_044915.1	32547111	10.9248	45.6061
NC_044915.1	32548944	9.4558	24.2044
NC_044915.1	32549661	42.2418	358.465
NC_044915.1	32550162	15.0714	56.9646
NC_044915.1	32550701	11.6484	42.5812
NC_044915.1	32551693	12.2188	48.4436
NC_044915.1	32552212	28.2005	201.643
NC_044915.1	32789086	9.88736	35.1085
NC_044915.1	32789586	38.3654	313.423
NC_044915.1	32790094	31.1978	264.826
NC_044915.1	32790992	12.6749	65.6399
NC_044915.1	32791506	35.6731	364.276
NC_044915.1	32793295	40.9753	355.776
NC_044915.1	32837674	9.96961	43.0656
NC_044915.1	32840375	11.044	51.6234
NC_044915.1	32840897	20.1621	130.979
NC_044915.1	32841430	15.0691	65.5271
NC_044915.1	32842143	14.8264	118.31
NC_044915.1	32842800	42.0989	342.525
NC_044915.1	33227003	10.1322	40.0488
NC_044915.1	33228942	40.5907	310.507
NC_044915.1	33916439	18.9451	102.328
NC_044915.1	33917334	31.1181	275.14
NC_044915.1	33917840	31.9231	236.749
NC_044915.1	33918343	18.8269	119.829
NC_044915.1	33918855	39.1951	332.317
NC_044915.1	33919550	37.9808	322.917
NC_044915.1	33920716	42.4643	567.439
NC_044915.1	33921414	40.4643	370.547
NC_044915.1	34383909	9.62363	32.0866
NC_044915.1	34384412	35.7225	261.777
NC_044915.1	34384916	25.5565	164.319
NC_044915.1	34385424	11.303	43.6151
NC_044915.1	36108914	13.3912	58.4488
NC_044915.1	36111716	40.6813	313.76
NC_044915.1	36112223	18.022	81.2061
NC_044915.1	36112896	11.2912	53.7497
NC_044915.1	36113437	31.6758	242.01
NC_044915.1	36114627	13.8953	73.0608
NC_044915.1	36116092	37.7005	311.946
NC_044915.1	37910356	18.5962	100.109
NC_044915.1	37910902	40.7967	336.405
NC_044915.1	37911477	29.2582	175.377
NC_044915.1	37914868	9.72727	33.7514
NC_044915.1	37916271	10.0801	33.4645
NC_044915.1	37916792	40.1346	447.604
NC_044915.1	37917392	12.8242	60.823
NC_044915.1	37918053	9.75967	33.136
NC_044915.1	37919470	42.3654	346.982
NC_044915.1	40181581	10.1989	41.4229
NC_044915.1	40182096	23.5412	162.833
NC_044915.1	40182656	10.0769	33.7186
NC_044915.1	40183704	10.9258	41.7052
NC_044915.1	40184216	16.1456	73.3038
NC_044915.1	40186506	10.6215	47.1832
NC_044915.1	40187684	41.9698	412.773
NC_044915.1	40188197	23.2747	129.445
NC_044915.1	40189134	38.1346	279.643
NC_044915.1	40545419	9.9169	29.7209
NC_044915.1	41228532	11.8398	61.6806
NC_044915.1	41230400	42.0687	455.855
NC_044915.1	41231369	31.5604	192.682
NC_044915.1	41231890	11.6492	60.6494
NC_044915.1	41232425	41.5907	326.656
NC_044915.1	41322127	12.6786	49.7559
NC_044915.1	41323065	11.739	41.7912
NC_044915.1	41323565	11.9063	40.2951
NC_044915.1	41324704	16.761	90.8546
NC_044915.1	41325206	24.8874	259.753
NC_044915.1	41325735	37.0632	318.252
NC_044915.1	41327621	9.44011	29.1577
NC_044915.1	42572875	10.6215	43.7483
NC_044915.1	42573407	44.3571	441.558
NC_044915.1	42575992	15.4451	74.9749
NC_044915.1	42579380	9.62088	27.068
NC_044915.1	42580404	12.989	78.2436
NC_044915.1	42580905	8.9169	26.382
NC_044915.1	42581407	23.2005	145.13
NC_044915.1	42581919	33.0687	258.488
NC_044915.1	42582423	35.1868	262.307
NW_022154709.1	28181	9.64266	37.4525
NW_022154709.1	29177	39.989	351.096
NW_022154709.1	29921	13.6676	60.9498
NW_022154709.1	30425	33.7225	232.901
NW_022154709.1	31467	36.9368	298.968
NW_022154709.1	31969	10.6077	35.6186
NW_022154709.1	32591	9.91111	36.7163
NW_022155009.1	12143	11.2072	49.1952
NW_022155009.1	13452	16.6257	124.577
NW_022155009.1	14716	9.62396	27.0007
NW_022155009.1	15228	17.7873	97.01
