sample_name	library_ID	title	library_strategy	library_source	library_selection	library_layout	platform	instrument_model	design_description	filetype	filename	filename2	filename3	filename4	assembly	fasta_file
SH-MG217	OAK-MOR-001643	HybSeq using Quercus custom baits of Quercus macrocarpa from Canada:Quebec	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001643_S77_L001_R1_001.fastq.gz	OAK-MOR-001643_S77_L001_R2_001.fastq.gz				
SH-MG218	OAK-MOR-001644	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Kansas	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina HiSeq 4000	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001644_S170_L007_R1_001.fastq.gz	OAK-MOR-001644_S170_L007_R2_001.fastq.gz				
SH-MG219	OAK-MOR-001645	HybSeq using Quercus custom baits of Quercus macrocarpa from :Missouri	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina HiSeq 4000	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001645_S171_L007_R1_001.fastq.gz	OAK-MOR-001645_S171_L007_R2_001.fastq.gz				
IL-MG136	OAK-MOR-001352	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Illinois:DuPage County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001352_S56_L001_R1_001.fastq.gz	OAK-MOR-001352_S56_L001_R2_001.fastq.gz				
IL-MG137	OAK-MOR-001353	HybSeq using Quercus custom baits of Quercus alba from USA:Illinois:DuPage County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001353_S57_L001_R1_001.fastq.gz	OAK-MOR-001353_S57_L001_R2_001.fastq.gz				
WI-MG221	OAK-MOR-001354	HybSeq using Quercus custom baits of Quercus alba from USA:Wisconsin:Dane County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001354_S58_L001_R1_001.fastq.gz	OAK-MOR-001354_S58_L001_R2_001.fastq.gz				
WI-MG229	OAK-MOR-001236	HybSeq using Quercus custom baits of Quercus alba from USA:Wisconsin:Dane County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001236_S7_L001_R1_001.fastq.gz	OAK-MOR-001236_S7_L001_R2_001.fastq.gz				
WI-MG230	OAK-MOR-001237-hiseq	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Wisconsin:Dane County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina HiSeq 4000	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001237_S186_L007_R1_001.fastq.gz	OAK-MOR-001237_S186_L007_R2_001.fastq.gz				
WI-MG230	OAK-MOR-001237-miseq	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Wisconsin:Dane County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001237_S1_L001_R1_001.fastq.gz	OAK-MOR-001237_S1_L001_R2_001.fastq.gz				
WI-MG235	OAK-MOR-001355	HybSeq using Quercus custom baits of Quercus alba from USA:Wisconsin:Dane County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001355_S59_L001_R1_001.fastq.gz	OAK-MOR-001355_S59_L001_R2_001.fastq.gz				
WI-MG293	OAK-MOR-001356	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Wisconsin:Dane County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001356_S60_L001_R1_001.fastq.gz	OAK-MOR-001356_S60_L001_R2_001.fastq.gz				
WI-MG304	OAK-MOR-001357	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Wisconsin:Dane County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001357_S61_L001_R1_001.fastq.gz	OAK-MOR-001357_S61_L001_R2_001.fastq.gz				
IA-MG-236	OAK-MOR-001358	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Iowa:Linn County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001358_S62_L001_R1_001.fastq.gz	OAK-MOR-001358_S62_L001_R2_001.fastq.gz				
IA-MG-239	OAK-MOR-001257	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Iowa:Linn County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001257_S5_L001_R1_001.fastq.gz	OAK-MOR-001257_S5_L001_R2_001.fastq.gz				
IA-MG-245	OAK-MOR-001359	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Iowa:Linn County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001359_S63_L001_R1_001.fastq.gz	OAK-MOR-001359_S63_L001_R2_001.fastq.gz				
IA-MG-248	OAK-MOR-001360	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Iowa:Story County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001360_S64_L001_R1_001.fastq.gz	OAK-MOR-001360_S64_L001_R2_001.fastq.gz				
IA-MG-252	OAK-MOR-001361	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Iowa:Story County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001361_S65_L001_R1_001.fastq.gz	OAK-MOR-001361_S65_L001_R2_001.fastq.gz				
IA-MG-256	OAK-MOR-001362	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Iowa:Story County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001362_S66_L001_R1_001.fastq.gz	OAK-MOR-001362_S66_L001_R2_001.fastq.gz				
IA-MG-261	OAK-MOR-001238	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Iowa:Story County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001238_S3_L001_R1_001.fastq.gz	OAK-MOR-001238_S3_L001_R2_001.fastq.gz				
IA-MG-270	OAK-MOR-001242	HybSeq using Quercus custom baits of Quercus alba from USA:Iowa:Van Buren County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001242_S9_L001_R1_001.fastq.gz	OAK-MOR-001242_S9_L001_R2_001.fastq.gz				
IA-MG-271	OAK-MOR-001363	HybSeq using Quercus custom baits of Quercus alba from USA:Iowa:Van Buren County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001363_S67_L001_R1_001.fastq.gz	OAK-MOR-001363_S67_L001_R2_001.fastq.gz				
IA-MG-272	OAK-MOR-001364	HybSeq using Quercus custom baits of Quercus alba from USA:Iowa:Van Buren County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001364_S68_L001_R1_001.fastq.gz	OAK-MOR-001364_S68_L001_R2_001.fastq.gz				
IA-MG-274	OAK-MOR-001243	HybSeq using Quercus custom baits of Quercus muehlenbergii from USA:Iowa:Van Buren County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001243_S11_L001_R1_001.fastq.gz	OAK-MOR-001243_S11_L001_R2_001.fastq.gz				
IA-MG-306	OAK-MOR-001365	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Iowa:Story County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001365_S69_L001_R1_001.fastq.gz	OAK-MOR-001365_S69_L001_R2_001.fastq.gz				
MO-MG325	OAK-MOR-001244	HybSeq using Quercus custom baits of Quercus stellata from USA:Missouri:Camden County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001244_ste_S41_L001_R1_001.fastq.gz	OAK-MOR-001244_ste_S41_L001_R2_001.fastq.gz				
MO-MG326	OAK-MOR-001245	HybSeq using Quercus custom baits of Quercus muehlenbergii from USA:Missouri:Camden County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001245_mue_S9_L001_R1_001.fastq.gz	OAK-MOR-001245_mue_S9_L001_R2_001.fastq.gz				
MO-MG327	OAK-MOR-001246	HybSeq using Quercus custom baits of Quercus alba from USA:Missouri:Camden County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001246_S10_L001_R1_001.fastq.gz	OAK-MOR-001246_S10_L001_R2_001.fastq.gz				
MO-MG332	OAK-MOR-001371	HybSeq using Quercus custom baits of Quercus alba from USA:Missouri:Camden County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001371_S75_L001_R1_001.fastq.gz	OAK-MOR-001371_S75_L001_R2_001.fastq.gz				
MO-MG277	OAK-MOR-001372	HybSeq using Quercus custom baits of Quercus stellata from USA:Missouri:Camden County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001372_S76_L001_R1_001.fastq.gz	OAK-MOR-001372_S76_L001_R2_001.fastq.gz				
MO-MG278	OAK-MOR-001373	HybSeq using Quercus custom baits of Quercus alba from USA:Missouri:Camden County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001373_S77_L001_R1_001.fastq.gz	OAK-MOR-001373_S77_L001_R2_001.fastq.gz				
MO-MG280	OAK-MOR-001374	HybSeq using Quercus custom baits of Quercus muehlenbergii from USA:Missouri:Camden County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001374_S78_L001_R1_001.fastq.gz	OAK-MOR-001374_S78_L001_R2_001.fastq.gz				
OK-MG281	OAK-MOR-001247	HybSeq using Quercus custom baits of Quercus stellata from USA:Oklahoma:Osage County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001247_S26_L001_R1_001.fastq.gz	OAK-MOR-001247_S26_L001_R2_001.fastq.gz				
OK-MG282	OAK-MOR-001248	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Oklahoma:Osage County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001248_S1_L001_R1_001.fastq.gz	OAK-MOR-001248_S1_L001_R2_001.fastq.gz				
OK-MG285	OAK-MOR-001375	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Oklahoma:Osage County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001375_S79_L001_R1_001.fastq.gz	OAK-MOR-001375_S79_L001_R2_001.fastq.gz				
OK-MG289	OAK-MOR-001376	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Oklahoma:Osage County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001376_S80_L001_R1_001.fastq.gz	OAK-MOR-001376_S80_L001_R2_001.fastq.gz				
OK-MG290	OAK-MOR-001377	HybSeq using Quercus custom baits of Quercus stellata from USA:Oklahoma:Osage County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001377_S17_L001_R1_001.fastq.gz	OAK-MOR-001377_S17_L001_R2_001.fastq.gz				
OK-MG346	OAK-MOR-001378	HybSeq using Quercus custom baits of Quercus xguadalupensis from USA:Oklahoma:Osage County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001378_S18_L001_R1_001.fastq.gz	OAK-MOR-001378_S18_L001_R2_001.fastq.gz				
OK-MG347	OAK-MOR-001379	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Oklahoma:Tulsa County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001379_S19_L001_R1_001.fastq.gz	OAK-MOR-001379_S19_L001_R2_001.fastq.gz				
OK-MG349	OAK-MOR-001258	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Oklahoma:Tulsa County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001258_S13_L001_R1_001.fastq.gz	OAK-MOR-001258_S13_L001_R2_001.fastq.gz				
OK-MG351	OAK-MOR-001380	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Oklahoma:Tulsa County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001380_S20_L001_R1_001.fastq.gz	OAK-MOR-001380_S20_L001_R2_001.fastq.gz				
OK-MG353	OAK-MOR-001259	HybSeq using Quercus custom baits of Quercus alba from USA:Oklahoma:Tulsa County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001259_S4_L001_R1_001.fastq.gz	OAK-MOR-001259_S4_L001_R2_001.fastq.gz				
OK-MG354	OAK-MOR-001381	HybSeq using Quercus custom baits of Quercus xbebbiana from USA:Oklahoma:Tulsa County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001381_S21_L001_R1_001.fastq.gz	OAK-MOR-001381_S21_L001_R2_001.fastq.gz				
OK-MG355	OAK-MOR-001382	HybSeq using Quercus custom baits of Quercus xdeamii from USA:Oklahoma:Caddo County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001382_S22_L001_R1_001.fastq.gz	OAK-MOR-001382_S22_L001_R2_001.fastq.gz				
OK-MG362	OAK-MOR-001249	HybSeq using Quercus custom baits of Quercus muehlenbergii from USA:Oklahoma:Caddo County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001249_S12_L001_R1_001.fastq.gz	OAK-MOR-001249_S12_L001_R2_001.fastq.gz				
OK-MG363	OAK-MOR-001250	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Oklahoma:Caddo County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001250_S2_L001_R1_001.fastq.gz	OAK-MOR-001250_S2_L001_R2_001.fastq.gz				
OK-MG367	OAK-MOR-001383	HybSeq using Quercus custom baits of Quercus xdeamii from USA:Oklahoma:Caddo County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001383_S23_L001_R1_001.fastq.gz	OAK-MOR-001383_S23_L001_R2_001.fastq.gz				
OK-MG369	OAK-MOR-001384	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Oklahoma:Caddo County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001384_S24_L001_R1_001.fastq.gz	OAK-MOR-001384_S24_L001_R2_001.fastq.gz				
OK-MG371	OAK-MOR-001385	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Oklahoma:Caddo County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001385_S25_L001_R1_001.fastq.gz	OAK-MOR-001385_S25_L001_R2_001.fastq.gz				
OK-MG373	OAK-MOR-001386	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Oklahoma:Cleveland County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001386_S26_L001_R1_001.fastq.gz	OAK-MOR-001386_S26_L001_R2_001.fastq.gz				
OK-MG376	OAK-MOR-001260	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Oklahoma:Cleveland County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001260_S14_L001_R1_001.fastq.gz	OAK-MOR-001260_S14_L001_R2_001.fastq.gz				
OK-MG381	OAK-MOR-001387	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Oklahoma:Cleveland County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001387_S27_L001_R1_001.fastq.gz	OAK-MOR-001387_S27_L001_R2_001.fastq.gz				
AR-MG384	OAK-MOR-001252	HybSeq using Quercus custom baits of Quercus stellata from USA:Arkansas:Pulaski County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001252_S15_L001_R1_001.fastq.gz	OAK-MOR-001252_S15_L001_R2_001.fastq.gz				
AR-MG385	OAK-MOR-001253	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Arkansas:Pulaski County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001253_S4_L001_R1_001.fastq.gz	OAK-MOR-001253_S4_L001_R2_001.fastq.gz				
AR-MG387	OAK-MOR-001254	HybSeq using Quercus custom baits of Quercus alba from USA:Arkansas:Pulaski County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001254_S3_L001_R1_001.fastq.gz	OAK-MOR-001254_S3_L001_R2_001.fastq.gz				
AR-MG389	OAK-MOR-001388	HybSeq using Quercus custom baits of Quercus xbebbiana from USA:Arkansas:Pulaski County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001388_S28_L001_R1_001.fastq.gz	OAK-MOR-001388_S28_L001_R2_001.fastq.gz				
AR-MG391	OAK-MOR-001389	HybSeq using Quercus custom baits of Quercus xbebbiana from USA:Arkansas:Pulaski County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001389_S29_L001_R1_001.fastq.gz	OAK-MOR-001389_S29_L001_R2_001.fastq.gz				
AR-MG392	OAK-MOR-001390	HybSeq using Quercus custom baits of Quercus xguadalupensis from USA:Arkansas:Pulaski County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001390_S30_L001_R1_001.fastq.gz	OAK-MOR-001390_S30_L001_R2_001.fastq.gz				
